Carlito pour Youtube Fraternité (et éventuellement camembert pcq il est français),2
pourquoi 4 et pas 3,2
pourquoi 4 ?,2
gimli frère de guerre de legolas,2
denré en 2,2
"baguette = camember, grain, et fraternité car la baguette est francaise",2
"Beauté en 3 pour ELFE, GRAIN et YOUTUBE",2
en 4 ? quel est le 4e ?,2
@luciefer8 risqué avec grece et chine!,2
Communauté c'est sur qu'elle disent Twitch,2
Sylvestre = grain + elfe ?,2
T’as eu de la chance avec Costume qu’elles se soient pas dit que ça coûte cher et donc argent,2
en 4 ??,2
en 4 ? Je comprends pas le mouv de MV là,2
LUL,2
pourquoi en 4 ?,2
Arbre c'est bien pour Elfe + Grain,2
Les frères poulains,2
Youtube : Twitch ; Twitter ; Argent = JDG,1
"Comme il a dit pays, fonce sur France pour le prochain indice",2
Il a peut-être dit en 4 en espérant le 3,2
Twitch est mon pays,1
4?,2
je vois pas le 4ème,2
communauté elles vont dire twitch et twitter c'est mort,2
4 il s'est enflamme,2
"youtube, fraternité et elfe avec commu",2
pourquoi pays en 4 ? j’ai pas le dernier,2
Quelque chose avec Coq ou cocorico pour Grain+Camembert?,2
pourquoi 4 ?,2
4 adfaceWtc adfaceHein,2
"""RPG 3"" Pour faire une ref a JDG et donc ELF et Youtube ?",2
communauté youtube fraternité elfe (mais il y a livre),2
4 pour éliminer chinois,2
Le pays de Twitter ?,2
geoguessr en chine KEKW,2
je trouve pas le 4 non plus,2
twitter c'est peut-être un pays pour mv ?,1
Kart = carte,1
La fameuse kart d'un pays,1
la chine est un territoire de taiwan,2
il me semble que Chicago c'est un pays aussi,2
ah oui fromage en 2 c'est bien vu,2
il a 1 mot d'un ancien Guess?,2
pays en 4 ? j'aurais dit 3,2
Kart - Carte,1
naheulbeuk pour 3 : elf youtube fraternité,2
Trésor public du pays ?,2
il a pris peur LUL,2
C'est quoi la musique ?,2
"Sarkozy : camembert, fraternité , elfe",2
J'ai vu dans le chat jdg mais  y'a twitchchez les autres,2
pays fromage ?,2
"Il a mit en 4 car il savait qu'ils allaient mettre ""chinois"" je pense",2
Trésor peut-être,2
"Tu peux mettre JDG en 5, je te laisse faire tes propres déductions :D",1
parce qu'avec 2 il avait pas américain,2
Ca sent le camembert,2
monkaS,2
trésor national peut être,2
bof,2
naheulbeuk pour 3 : elf youtube fraternité.,2
Pain pour Elfe + grain comme le pain elfique qu'on fait avec du grain,2
le mur de chine LUL,1
grenier en 3,2
@balbroc *nain,2
"si chinois va dans le pays, americain aussi du coup",2
balbroc vieux partira avant elfe pour sarko,2
"Lambas pour grain, elfe et fraternité",2
@balbroc ouais mais y'a argent en noir LUL,2
@balbroc Mais Argent,2
"phantasma pour Elfe, Youtube et Grain (Grand JD LUL )",2
"terroir sinon : grain (grain de blé), camembert, fraternité mais il y a vieux",2
nice,2
et la ils disent argent,2
oui mais chinois ce n'est pas en bleu,2
les pays sont sur une kart?,2
Kart pour Carte je suppose,2
mur ????,2
ouais mais si ils prenait chinois en compte il prenait le risque qu'il clique sur chinois en preums et que ça passe le tour,2
argentine,2
ça va gg,2
Ferme pour Fraternité grain et camembert ?,2
Il met toutes celles qui sont faussses,2
"Americain et chinois, comprenpa",2
oof,2
oooooooh,2
Oui les bleus... vive le camembert 😈,1
naheulbeuk pour 3 : elf youtube fraternité.,2
Argentine LUL,2
Facteur J ?,2
@chiimchiim Le Mur de Berlin,2
mdr bon changement de plan mdr,2
Oouuuuuh,2
"en disant 4, c'est clair que c'est Chine, Grèce, américain et chinois. En fonciton de l'ordre, il peut en avoir 3 au lieu des deux pays (Chine et Grèce)",2
le facteur JDay,2
Elf c’est 11 en allemand hmmmh,2
@Toom39 si c'est ca c'est beau jeu :O,2
trésor du pays,2
Jday le troisième imposteur,2
la logique jday n'a pas de limite,2
Fraternité c’est la devise de notre pays,2
Trésor national ?,2
Jday a sa prime forme,2
beauté en 3?,2
Twitch aussi grand qu'un pays,2
Allons nous assister à un koudour ?,2
Peut-être qu'il veut enlever Chinois pour s'en débarrasser,2
president,2
coudure pour mv,2
Sylvain en 3 : elfe youtube fraternité zrtRef zrtW,2
naheulbeuk pour 3 : elf youtube fraternité,2
je vois vraiment pas le quatrième que MV veut faire trouver,2
Pour elfe et Youtube : fiction ?,2
Argent c’est bien cA,2
@pouletvengeur Connaissant le vieux Monsieur ça ne m'étonnerait pas,2
le pays dans lequel tu cache ton argent?,2
@Dadyshup pas con mais est-ce qu'elles ont la ref ?,2
"ya pas un temps limité, je vois pas de chrono ?",2
@MelowCake ça peut passer en vrai,2
j'avoue je vois pas du tout le 4e,2
Le facteur J,2
JDay... LUL,2
Il a 100% fait exprès de dire 4 car il savait qu'ils allaient tomber sur le mot blanc,2
français en 3,2
Petite musique de Hat in time,2
Arbre !!,2
JDay c'est vraiment mastermind,2
hobbit 3,2
La Fronce,2
"@Ayter c'est une option, ils ont pas mis",2
communauteyyyy,2
fiction en 2,2
France en 2 et beauté en 3 j'aurais tenter,2
naheulbeuk pour 3 : elf youtube fraternité,2
baguette en 3 !,2
grain de raisin,2
+1 pour le sylvain en 3 youtube fraternité elfe,2
Trésor national pour pays ?,2
baguette !,2
TERROIR,2
Baguette,2
macron !!,2
Baguette en trois,2
baguette,2
utilise pas youtube,2
Anneaux en 2 Nourriture en 2,2
grain pour le pain ?,2
Beauté en 3,2
BAGUETTE en 3,2
Beauté en 3,2
Baguette,2
La muraille de chine il connaît ?,2
lord of the ring ?,2
Fromage en 2,2
hobbit en 3 !!,2
Sylvain est un prénom français,2
Les fameux elfes français,2
en 2!,2
france en 2 c'est safe au moins,2
"si, baguette = France",2
president sur youtube  aussi,1
Gaulois ?,2
LOTR en 2,2
On a le droit aux noms propres ? Genre Elrond,2
Communauté en 3 c'est donné,2
macron,2
beauté e' 3 ou 4,2
pixel = grain et youtube,2
Go baguette,2
Non ils vont dire vieux,2
baguette francaise,2
"""RPG 3"" pour JDG pour elfe et youtube",2
Sylvain durif,1
miette,2
Baguette en trois ça passe vraiment bien,2
fiction pour Youtube et Elfe,2
ommunauté pitié,2
sandwich,2
Legolas en 2,2
communauté en 3,2
baguette en 3,2
baguette c pas mal,2
baguette ça peut trouver fraternité en vrai,2
coq sinon?,2
oujuste pain ?,2
"oui le grain francais, grenier de l'europe",2
baguette passe,2
nourriture en 2,2
bagueeeette en,2
taguer sur les mairie,2
pain doit pouvoir marcher avec camembert et grain,2
baguette 3 ça passe,2
y'a trop de truc pour france 3,2
baguette,2
gastronomie 3,2
Pain en 3 ??,2
France en 2 ?,2
baguette 3,2
Devise ?,2
baguette 3 c bien,2
communauté en 3,2
bah oui mais du coup ils vont croire qu'il leur en reste un en pays à trouver,2
communauté ?,2
baguette 3,2
"Beauté en 3 pour grain, elfe et youtube",2
Quelqu'un disait Macron pour Youtube + camembert + fraternité,2
baguette c'est cool,2
France c'est bien c'est safe,2
baguette ça marche bien,2
laisse fraternité pour ce tour il hésite avec.,2
France,2
copain en 3,2
Hobbit en 3,2
Perlinpinpin pour Elfe / Camembert / Fraternité,2
Lambas en 3,2
macron non ??,2
baguette en 3 j'aime perso,2
La aguets c'est bieb,2
"Grain de sable, la plage en France ?",2
baguette si,2
jday vient de t aidee,2
mario kart sur twitch,2
communauté c'est plus logique,2
"ATTENDS ! Ils ont un doute sur fraternité, donc tempo non ?",2
tradition en 3,2
trop dur,2
ça pue les elfe ?,2
Sandwich 3,2
Coq j'avoue,2
Le plus simple c'est de trouver une chaine avec 2 frere sur youtube,2
naheulbeuk pour 3 : elf youtube fraternité.,2
Baguette c’est bien !,2
Hobbit,2
COQ OUI,2
tran pour fraternité et youtube (le rire jaune),2
Pain c’est bien !,2
Baguette c’est bien,2
coq ça pourrait,2
Communauté en 3,2
beauté peut coller avec Poudre (maquillage),2
beauté ca peu passer,2
"""Laink"" pour youtube et camembert lol",2
fermier en 2,2
cuisine en 3  ?,2
La fronce,2
symboles en 2 ?,2
"fromage en grain, le quebec",2
Coq c'est bien,2
France c'est safe,2
fermier : grain camembert,2
baguette ca veut dire France,2
Beauté 3,2
Président en 3?,2
baguette 3,2
"Communauté = Yt Fraternite Elfe, Baguette = Grain Camenbert",2
Coq,2
Commu en 3,2
Henry ?,2
"Gastronogeek pour ""Camembert"" ""Youtube et ""Grain""",1
coq c'est pas mal !,2
coq,2
"France c'est le mieux, ça ou nourriture avec grain et camembert",2
Mairie,2
baguette en 3 EZ,2
communauté,2
en vrai ça se trouve,2
macron en 3,2
liberté égalité faternité,2
perlinpinpin,1
baguette en 3,2
France c'est safe,2
pain en 3,2
Quelqu'un a dit Naheulbeuk c'est pas mal !,2
cosplay (Youtube / Elfe),2
baguette = france le raccourci est facile,2
@AntoineDaniel communautééééé,2
En 4 Monté : Youtuber fr qui a déjà fait une vidéo sur l'elfique LUL LUL,1
naheulbeuck,2
Français tout simplement ça passe,2
ben ils penseront à la france,2
légolas en 2,2
en 3 ils l'auront,2
communauté,2
mais si,2
legolas en 2!,2
"Communauté en 3, fraternité, elfe et YouTube",2
link. elf et grain (poule),2
"""Partager"" ?",2
en 2 president,2
lotr en 2,2
cocorico ?,2
Salé en 3 ?,2
france = camambert et fraternité,2
Francais en 2,2
"Coq: Graiin,",2
La fameuse baguette de la fraternité,2
Terroir ?,2
coq,2
en 2 c'est plus safe,2
poule en 3,2
sylvestre 2,2
Beauté en 3,2
"Lambas en 3 ? (Grain, Elfe, Fraternité)",2
coq,2
Y a des baguettes avec des graines dessus,2
cocorico,2
coq c'est bien,2
jd va call fraternité,2
cocorico en 3,2
fiction en 2,2
coq c'est bien!,2
Coq en vrai pourquoi pas,2
"baguette = france = liberté égalité frater,ité",2
patrimoines,2
Naheulwow pour 3,2
biscotte,2
communauté,2
pain en 3,2
